Content_type,canonical_url,description,download_time,h1,h2,image_url,js_link,keywords,og_description,og_title,robot,status,title,url
application/javascript,,,0.17918920516967773,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/devp/variation_change.js?ver=4.9.19
application/javascript,,,1.5773036479949951,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/js/plugins.min.js?ver=4.9.19
application/javascript,,,0.47628355026245117,,,,,,,,,200,,http://www.tansel.com.au/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1
application/javascript,,,0.3287320137023926,,,,,,,,,200,,http://www.tansel.com.au/wp-includes/js/jquery/jquery.js?ver=1.12.4
text/css; charset=utf-8,,,0.29082322120666504,,,,,,,,,200,,http://fonts.googleapis.com/css?family=Abril+Fatface%3Aregular&ver=4.9.19
application/xml,,,0.1986708641052246,,,,,,,,,200,,http://www.tansel.com.au/wp-includes/wlwmanifest.xml
text/css,,,0.20081853866577148,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/custom-css/custom-css.css?ver=1.1
text/css; charset=utf-8,,,0.25383472442626953,,,,,,,,,200,,http://fonts.googleapis.com/css?family=Abel%3A200%2C300%2C400%2C700%2C800%2C%7CShadows+Into+Light%3A200%2C300%2C400%2C700%2C800%2C%7CMontserrat%3A200%2C300%2C400%2C700%2C800%2C%7CSintony%3A200%2C300%2C400%2C700%2C800%2C%7COswald%3A200%2C300%2C400%2C700%2C800%2C%7C&subset=cyrillic%2Ccyrillic-ext%2Cgreek%2Cgreek-ext%2Ckhmer%2Clatin%2Clatin-ext%2Cvietnamese&ver=4.9.19
text/css,,,0.18321609497070312,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/devp/additional_css_1.css?ver=4.9.19
text/css,,,0.20925426483154297,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/style.css?ver=4.9.19
text/css,,,0.6700899600982666,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/skin_1.css?ver=4.9.19
text/css,,,0.5238542556762695,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/theme_shop_1.css?ver=4.9.19
text/css,,,0.6454586982727051,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/theme_1.css?ver=4.9.19
text/css,,,0.8303148746490479,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/theme_elements_1.css?ver=4.9.19
text/css,,,0.477292537689209,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/plugins_1.css?ver=4.9.19
text/css,,,0.37955403327941895,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/css/bootstrap_1.css?ver=4.9.19
text/css,,,0.2623004913330078,,,,,,,,,200,,http://www.tansel.com.au/wp-content/uploads/pum/pum-site-styles.css?generated=1614063875&ver=1.8.2
text/css,,,0.2979438304901123,,,,,,,,,200,,http://www.tansel.com.au/wp-content/themes/porto/devm/devcss.css?ver=4.9.19
text/html; charset=UTF-8,,,0.3249232769012451,,,,,,,,,301,,http://s.w.org
text/html; charset=utf-8,,,0.27318501472473145,,,,,,,,,404,Error 404 (Not Found)!!1,http://fonts.googleapis.com
text/html; charset=ISO-8859-1,,,0.7307698726654053,,,,,,,,,200,Google,http://www.google.com
text/html; charset=UTF-8,,,0.36205339431762695,,,,,,,,,301,,http://www.tansel.com.au
text/html; charset=UTF-8,https://www.tansel.com.au/privacy/,"Tansel strive to ensure any personal information or data is used solely for the purpose of supplying products and services to you, our customer. If you require any more details please email our team info@tansel.com.au",1.1118316650390625,Privacy,- Contact Us,,,,"Tansel strive to ensure any personal information or data is used solely for the purpose of supplying products and services to you, our customer. If you require any more details please email our team info@tansel.com.au",Privacy I Tansel Stainless Steel Storage Solutions,,200,Privacy I Tansel Stainless Steel Storage Solutions,http://tansel.com.au/privacy/
text/html; charset=UTF-8,https://www.tansel.com.au/returns/,,0.331831693649292,Returns,- Contact Us,,,,"RETURNS 100 Day Money Back Guarantee. We think you’ll love our products but if things don’t go to plan, you can return them within a 100 days for a full product refund.   Exchange & Replacement Parts. If you’ve made a measurement error and things don’t fit, no problem. We can assist you with replacement …",Returns - Tansel,,200,Returns - Tansel,http://tansel.com.au/returns/
text/html; charset=UTF-8,,,0.3551340103149414,,,,,,,,,301,,http://tansel.com.au/privacy/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/warranty-product-care/,"Our lifetime warranty for baskets is against rust and spot weld breakage. Our stainless steel wire is chrome plated for easy cleaning and shine. Unless stated otherwise, all slides are zinc plated in accordance with industry standards. We offer a lifetime warranty on slide function. Warranty does not cover surface corrosion or corrosion that affects inner working members of the slides. Slides that have been used over the recommended weight capacity will not be covered by warranty.",0.6122527122497559,Warranty & Product Care,- Contact Us,,,,"Our lifetime warranty for baskets is against rust and spot weld breakage. Our stainless steel wire is chrome plated for easy cleaning and shine. Unless stated otherwise, all slides are zinc plated in accordance with industry standards. We offer a lifetime warranty on slide function. Warranty does not cover surface corrosion or corrosion that affects inner working members of the slides. Slides that have been used over the recommended weight capacity will not be covered by warranty.",Pull Out Storage Solutions I Tansel Stainless Steel Storage,,200,Pull Out Storage Solutions I Tansel Stainless Steel Storage,http://tansel.com.au/warranty-product-care/
text/html; charset=UTF-8,,,0.43639254570007324,,,,,,,,,301,,http://tansel.com.au/returns/tel:0294409800
text/html; charset=UTF-8,,,0.35216522216796875,,,,,,,,,301,,http://tansel.com.au/warranty-product-care/tel:0294409800
text/html; charset=UTF-8,,,0.3899056911468506,,,,,,,,,301,,http://tansel.com.au/faq
text/html; charset=UTF-8,https://www.tansel.com.au/shipping/,,0.47284960746765137,Shipping,- Contact Us,,,,"SHIPPING How do I track my order? You will receive an email from our nominated courier with on-line tracking information. If there are multiple parcels, they may arrive separately.   How long does it take to receive my order? Orders generally take 1-2 working days to pack. Shipping times may vary depending on your location. …",Shipping - Tansel,,200,Shipping - Tansel,http://tansel.com.au/shipping/
text/html; charset=UTF-8,,,0.6310350894927979,,,,,,,,,301,,http://tansel.com.au/testimonials/
text/html; charset=UTF-8,,,0.43210721015930176,,,,,,,,,301,,http://tansel.com.au/home-storage/
text/html; charset=UTF-8,,,0.326610803604126,,,,,,,,,301,,http://tansel.com.au/shipping/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/about-us/,Tansel create functional home storage using pull out stainless steel wire baskets. Designed to increase storage and improve access. Australian owned and designed. Contact our expert team for advice to suit your space and needs. info@tansel.com.au,0.535980224609375,About Us,- Contact Us,,,,Tansel create functional home storage using pull out stainless steel wire baskets. Designed to increase storage and improve access. Australian owned and designed. Contact our expert team for advice to suit your space and needs. info@tansel.com.au,Pull Out Storage Solutions I Tansel Stainless Steel Storage,,200,Pull Out Storage Solutions I Tansel Stainless Steel Storage,http://tansel.com.au/about-us/
text/html; charset=UTF-8,,,0.31726980209350586,,,,,,,,,301,,http://tansel.com.au/shop/wire-basket-drawers-100mm-high-side-mount-laundry/tel:0294409800
text/html; charset=UTF-8,,,0.45368504524230957,,,,,,,,,301,,http://tansel.com.au/about-us/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/contact-us/,Contact us for expert advice and product selection to meet your storage needs. Our extensive product range of stainless steel wireware storage is suitable for new and existing cabinets. Australian Owned and Designed.,1.0790457725524902,Contact Us,Request A Catalogue,,,,Contact us for expert advice and product selection to meet your storage needs. Our extensive product range of stainless steel wireware storage is suitable for new and existing cabinets. Australian Owned and Designed.,Contact Us For Product Advice | TANSEL Storage Solutions,,200,Contact Us For Product Advice | TANSEL Storage Solutions,http://tansel.com.au/contact-us/
text/html; charset=UTF-8,https://www.tansel.com.au/2020/10/02/storage-solutions-for-underbench/,Baking trays and chopping boards can be tricky to keep neat and organised. Our U Dividers can help! Australian owned and designed. Contact us today for expert advice.,0.9679763317108154,Clever Kitchen Storage for Trays & Chopping Boards,Clever Kitchen Storage for Trays & Chopping Boards,,,,Baking trays and chopping boards can be tricky to keep neat and organised. Our U Dividers can help! Australian owned and designed. Contact us today for expert advice.,Clever Kitchen Storage for Trays & Chopping Boards | TANSEL Storage Solutions,,200,Clever Kitchen Storage for Trays & Chopping Boards | TANSEL Storage Solutions,https://www.tansel.com.au/2020/10/02/storage-solutions-for-underbench/
text/css; charset=utf-8,,,0.2850041389465332,,,,,,,,,200,,http://fonts.googleapis.com/css?family=Abel%3Aregular&ver=4.9.19
text/html; charset=UTF-8,https://www.tansel.com.au/2021/02/09/lets-talk-spices-5-storage-ideas-easy-access-organisation/,Tansel have some great spicy storage solutions for you! Create perfect kitchen storage with effortless access and amazing organisation. Australian designed and owned. Contact our expert team for advise for your space and needs.,0.8844320774078369,5 Amazing Spice Storage Ideas – For Any Cabinet Space,5 Amazing Spice Storage Ideas – For Any Cabinet Space,,,,Tansel have some great spicy storage solutions for you! Create perfect kitchen storage with effortless access and amazing organisation. Australian designed and owned. Contact our expert team for advise for your space and needs.,Spice Kitchen Storage I Tansel Stainless Steel Wireware,,200,Spice Kitchen Storage I Tansel Stainless Steel Wireware,https://www.tansel.com.au/2021/02/09/lets-talk-spices-5-storage-ideas-easy-access-organisation/
text/html; charset=UTF-8,,,0.411226749420166,,,,,,,,,301,,http://tansel.com.au/contact-us/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.3695688247680664,,,,,,,,,200,Comments on: Clever Kitchen Storage for Trays & Chopping Boards,https://www.tansel.com.au/2020/10/02/storage-solutions-for-underbench/feed/
text/xml; charset=UTF-8,,,0.2326350212097168,,,,,,,,,200,Clever Kitchen Storage for Trays & Chopping Boards,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2020%2F10%2F02%2Fstorage-solutions-for-underbench%2F&format=xml
application/json; charset=UTF-8,,,0.21039175987243652,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2020%2F10%2F02%2Fstorage-solutions-for-underbench%2F
text/xml; charset=UTF-8,,,0.38272571563720703,,,,,,,,,200,5 Amazing Spice Storage Ideas - For Any Cabinet Space,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2021%2F02%2F09%2Flets-talk-spices-5-storage-ideas-easy-access-organisation%2F&format=xml
application/json; charset=UTF-8,,,0.3119175434112549,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2021%2F02%2F09%2Flets-talk-spices-5-storage-ideas-easy-access-organisation%2F
text/html; charset=UTF-8,,,0.2715568542480469,,,,,,,,,301,,https://www.tansel.com.au/?p=29583
application/rss+xml; charset=UTF-8,,,0.29045939445495605,,,,,,,,,200,Comments on: 5 Amazing Spice Storage Ideas – For Any Cabinet Space,https://www.tansel.com.au/2021/02/09/lets-talk-spices-5-storage-ideas-easy-access-organisation/feed/
text/html; charset=UTF-8,,,0.2652144432067871,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2021/02/09/lets-talk-spices-5-storage-ideas-easy-access-organisation/tel:0294409800
text/html; charset=UTF-8,,,0.29949498176574707,,,,,,,,,301,,https://www.tansel.com.au/?p=28115
text/html; charset=UTF-8,https://www.tansel.com.au/shop/stainless-steel-dividers-u-shape/,Create neat and tidy storage with our stainless steel drawer dividers. Product comes with a lifetime warranty against rust. Australian owned and designed.,0.47251176834106445,Stainless Steel Dividers – U Shape,"
    
    Stainless Steel Dividers – U Shape
    
",,,,Create neat and tidy storage with our stainless steel drawer dividers. Product comes with a lifetime warranty against rust. Australian owned and designed.,Stainless Steel Slide Wire U Shape Divider Buy Online | TANSEL Storage,,200,Stainless Steel Slide Wire U Shape Divider Buy Online | TANSEL Storage,https://www.tansel.com.au/shop/Stainless-Steel-Dividers-U-Shape/
text/html; charset=UTF-8,,,0.38253140449523926,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2020/10/02/storage-solutions-for-underbench/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2021/02/10/overhead-storage-discovered/,Transforming overhead kitchen storage provides access and organisation. Increasing visibility and access whilst creating more space with our innovative solutions. Australian owned and designed. Contact TANSEL today to discuss your space needs.,0.38858532905578613,Overhead Kitchen Storage You’ll Love!,Overhead Kitchen Storage You’ll Love!,,,,Transforming overhead kitchen storage provides access and organisation. Increasing visibility and access whilst creating more space with our innovative solutions. Australian owned and designed. Contact TANSEL today to discuss your space needs.,Overhead Pull Out Kitchen Storage I Tansel Stainless Steel Storage,,200,Overhead Pull Out Kitchen Storage I Tansel Stainless Steel Storage,https://www.tansel.com.au/2021/02/10/overhead-storage-discovered/
text/html; charset=UTF-8,,,0.3341360092163086,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/shop/Stainless-Steel-Dividers-U-Shape/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/category/other-storage-ideas/,,0.6162734031677246,Other Storage Ideas,Overhead Kitchen Storage You’ll Love!,,,,,Other Storage Ideas Archives - Tansel,,200,Other Storage Ideas Archives - Tansel,https://www.tansel.com.au/category/other-storage-ideas/
text/xml; charset=UTF-8,,,0.24564552307128906,,,,,,,,,200,Overhead Kitchen Storage You'll Love!,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2021%2F02%2F10%2Foverhead-storage-discovered%2F&format=xml
application/json; charset=UTF-8,,,0.3951442241668701,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2021%2F02%2F10%2Foverhead-storage-discovered%2F
text/html; charset=UTF-8,,,0.2874162197113037,,,,,,,,,301,,https://www.tansel.com.au/?p=29610
application/rss+xml; charset=UTF-8,,,0.2913186550140381,,,,,,,,,200,Other Storage Ideas – Tansel,https://www.tansel.com.au/category/other-storage-ideas/feed/
text/html; charset=UTF-8,https://www.tansel.com.au/category/other-storage-ideas/page/3/,,0.5622174739837646,Other Storage Ideas,Kitchen Storage Solutions For Existing Cabinets,,,,,Other Storage Ideas Archives - Page 3 of 3 - Tansel,,200,Other Storage Ideas Archives - Page 3 of 3 - Tansel,https://www.tansel.com.au/category/other-storage-ideas/page/3/
text/html; charset=UTF-8,https://www.tansel.com.au/category/other-storage-ideas/page/2/,,0.5196785926818848,Other Storage Ideas,Benefits of a Non Slip Base,,,,,Other Storage Ideas Archives - Page 2 of 3 - Tansel,,200,Other Storage Ideas Archives - Page 2 of 3 - Tansel,https://www.tansel.com.au/category/other-storage-ideas/page/2/
